row_type,case_id,name,time_norm,a4_real,a4_imag,a8_real,a8_imag,a12_real,a12_imag,energy
acoustic_waveguide_412_timeseries,a001,phase_matched_64cell_baseline,76.16,0.0027035222169751382,0.002283197850537155,0.001038442672795818,0.0018598693427703975,0.0005378358166699366,0.0011684016275266256,104.69156911088105
acoustic_waveguide_412_timeseries,a001,phase_matched_64cell_baseline,76.8,0.0029974380084133146,0.0023878775622203515,0.0012731202710127344,0.0020640720410143717,0.0007030960486657986,0.0013410292392766956,104.70295471271922
acoustic_waveguide_412_timeseries,a001,phase_matched_64cell_baseline,77.44,0.003307816667512489,0.00248439512518631,0.0015419323406086383,0.0022753410438944763,0.0009019562105287565,0.001526464133014242,104.71362092292455
acoustic_waveguide_412_timeseries,a001,phase_matched_64cell_baseline,78.08,0.0036335012004637683,0.0025711704450464153,0.0018469015744807993,0.0024915109417129257,0.0011382881409442434,0.0017232817343901085,104.72360319458673
acoustic_waveguide_412_timeseries,a001,phase_matched_64cell_baseline,78.72,0.003973048595682098,0.0026466871918431733,0.0021897237820181314,0.0027101195968394715,0.001415898142890584,0.0019295744011398935,104.73293542717913
acoustic_waveguide_412_timeseries,a001,phase_matched_64cell_baseline,79.36,0.00432473805020276,0.0027095298129649575,0.0025717042474458843,0.002928446836857644,0.0017384302312000903,0.0021429462027141278,104.68643232142747
acoustic_waveguide_412_timeseries,a001,phase_matched_64cell_baseline,80.0,0.004686586550904817,0.0027584198205490612,0.00299370077373206,0.003143564022101712,0.002109264948830624,0.0023605243080641325,104.51976758168075
acoustic_waveguide_412_timeseries,a001,phase_matched_64cell_baseline,80.64,0.005056371703436595,0.0027922501109018953,0.0034560758102400863,0.0033523932381675898,0.002531417324301963,0.0025789880046266428,104.22060985815367
acoustic_waveguide_412_timeseries,a001,phase_matched_64cell_baseline,81.28,0.0054316614274543635,0.0028101161007565577,0.003958659783290983,0.0035517743727212,0.0030074378369036067,0.002794615583419026,103.77850760721898
acoustic_waveguide_412_timeseries,a001,phase_matched_64cell_baseline,81.92,0.0058098498707017145,0.002811342548576197,0.004500727353723476,0.003738537915789699,0.0035393203552572814,0.003003348472275652,103.1850305789909
acoustic_waveguide_412_timeseries,a001,phase_matched_64cell_baseline,82.56,0.006188198650123709,0.0027955050653867978,0.005080987834181398,0.00390958100046631,0.004128420902566542,0.0032008711330510464,102.43391951283924
acoustic_waveguide_412_timeseries,a001,phase_matched_64cell_baseline,83.2,0.006563882318074156,0.002762445502466041,0.0056975904376352976,0.004061943997399852,0.004775390776868893,0.003382704413771708,101.52120721907272
acoustic_waveguide_412_timeseries,a001,phase_matched_64cell_baseline,83.84,0.006934036786271377,0.0027122806236156744,0.006348144428759984,0.004192884904826393,0.005480127030401114,0.0035443093168607324,100.44528254106885
acoustic_waveguide_412_timeseries,a001,phase_matched_64cell_baseline,84.48,0.007295809327465713,0.0026454037166070686,0.00702975364495463,0.004299948840925527,0.006241742616753695,0.0036811975579114573,99.20687941166256
acoustic_waveguide_412_timeseries,a001,phase_matched_64cell_baseline,85.12,0.00764640871976938,0.0025624790592691476,0.0077390642777740125,0.004381030142784776,0.007058557688131619,0.0037890448849366627,97.8089850149492
acoustic_waveguide_412_timeseries,a001,phase_matched_64cell_baseline,85.76,0.007983154102992362,0.002464429417604143,0.008472324289733633,0.004434424893635722,0.007928112617278684,0.0038638029319868986,96.25667209568255
acoustic_waveguide_412_timeseries,a001,phase_matched_64cell_baseline,86.4,0.008303521178606554,0.0023524170035720184,0.009225452412700027,0.004458872117343665,0.00884720238427116,0.0039018054054350566,94.55686915943703
acoustic_waveguide_412_timeseries,a001,phase_matched_64cell_baseline,87.04,0.008605184500571817,0.002227818547129789,0.00999411435292183,0.004453582370744378,0.0098119310632146,0.003899864642746727,92.7180877568209
acoustic_waveguide_412_timeseries,a001,phase_matched_64cell_baseline,87.68,0.008886054766023147,0.0020921953308041226,0.010773803627254667,0.004418253001006664,0.010817784320311748,0.003855355024237121,90.7501280590721
acoustic_waveguide_412_timeseries,a001,phase_matched_64cell_baseline,88.32000000000001,0.009144310213487453,0.0019472591877845375,0.011559924380320474,0.004353069885982064,0.011859717138025794,0.0037662803273809703,88.66378294825746
acoustic_waveguide_412_timeseries,a001,phase_matched_64cell_baseline,88.96000000000001,0.009378421461207188,0.001794835571063915,0.01234787358034799,0.004258696010460265,0.01293225344506174,0.003631322849939276,86.4705576901011
acoustic_waveguide_412_timeseries,a001,phase_matched_64cell_baseline,89.60000000000001,0.009587169357918951,0.0016368248590226755,0.013133120152204072,0.004136247723120034,0.014029593981199967,0.0034498729452916493,84.18241788711256
acoustic_waveguide_412_timeseries,a001,phase_matched_64cell_baseline,90.24,0.009769655661675113,0.0014751630721978072,0.013911278863600067,0.003987259944907028,0.015145728568962648,0.0032220384611038153,81.81157369713083
acoustic_waveguide_412_timeseries,a001,phase_matched_64cell_baseline,90.88,0.00992530659823647,0.001311783139382421,0.0146781771141808,0.0038136419423402687,0.016274548997005613,0.0029486344021875345,79.37030391064619
acoustic_waveguide_412_timeseries,a001,phase_matched_64cell_baseline,91.52,0.010053869569607028,0.0011485777733484396,0.015429913164044656,0.0036176255278736833,0.0174099589276331,0.0026311539060713683,76.87081982052405
acoustic_waveguide_412_timeseries,a001,phase_matched_64cell_baseline,92.16,0.010155403477427567,0.0009873649037153293,0.0161629047541827,0.0034017076993440405,0.018545977597969984,0.002271722288646276,74.32516607069412
acoustic_waveguide_412_timeseries,a001,phase_matched_64cell_baseline,92.8,0.010230263289075173,0.0008298564743017694,0.01687392749310781,0.003168589783201268,0.019676834559212913,0.0018730364597253158,71.74515384148458
acoustic_waveguide_412_timeseries,a001,phase_matched_64cell_baseline,93.44,0.010279079602340225,0.0006776312528368943,0.017560142790494324,0.0029211151084258865,0.020797053255135915,0.0014382924070755851,69.14232071350867
acoustic_waveguide_412_timeseries,a001,phase_matched_64cell_baseline,94.08,0.010302734055414242,0.0005321121304571071,0.01821911549214722,0.0026622071208408605,0.021901521842664428,0.0009711036953099549,66.52791119115811
acoustic_waveguide_412_timeseries,a001,phase_matched_64cell_baseline,94.72,0.010302331482487001,0.00039454821494797727,0.01884882169722323,0.0023948096650256794,0.02298555026839109,0.0004754140253826561,63.912871992201985
acoustic_waveguide_412_timeseries,a001,phase_matched_64cell_baseline,95.36,0.0102791697330969,0.0002660018524937779,0.019447647508799876,0.002121830929133964,0.02404491320361395,-4.459313804259435e-05,61.30785666938937
acoustic_waveguide_412_timeseries,a001,phase_matched_64cell_baseline,96.0,0.01023470805851166,0.00014734055407337101,0.02001437967739441,0.0018460922830776444,0.025075878980342674,-0.0005845850232750019,58.72323480033322
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,0.64,1.1306660845577478e-24,1.0215601322715716e-25,3.196323615239671e-50,1.1826641412973514e-50,2.0939644918531486e-75,4.554932479026173e-75,0.00013293123151378935
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,1.28,6.41258131769921e-24,1.2311149823040646e-24,3.6818830284985774e-48,3.759335283502612e-48,-1.894036425693307e-70,1.7304227304226808e-70,0.002075254767808334
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,1.92,2.1012542510513623e-23,6.4705095841578545e-24,6.743255713369798e-47,2.2737095905609725e-46,-1.109062695775456e-66,-1.4398191378695473e-67,0.010265382401538237
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,2.56,5.552942216260318e-23,2.448413927620517e-23,-1.1725483334728129e-45,6.57160443737816e-45,-8.5088631185774e-64,-8.125658728429344e-64,0.031729311266319
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,3.2,1.3070751769201208e-22,7.768309704456039e-23,-7.807801405237124e-44,1.1686956690636778e-43,-1.4879968985059818e-61,-4.4993945054285484e-61,0.07580391627977547
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,3.84,2.8521036508988187e-22,2.2057848433300673e-22,-1.9185534325844898e-42,1.380045906787926e-42,6.839938989036153e-60,-9.441881303662472e-59,0.15388200595679632
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,4.48,5.873024114250034e-22,5.794774322806887e-22,-3.133984671615067e-41,1.0121615231110696e-41,4.2304193323370193e-57,-1.0182636484116573e-56,0.27917566020801343
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,5.12,1.1499281523234717e-21,1.4355665204256489e-21,-3.902547715376205e-40,1.58510504293451e-41,5.134021486124867e-55,-6.587414816431674e-55,0.4664995676738028
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,5.76,2.144288983133365e-21,3.393853814880412e-21,-3.945321484851165e-39,-7.925016384370007e-40,3.4502953592667157e-53,-2.8023568809176144e-53,0.7320799767044172
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,6.4,3.7957225994255395e-21,7.71795708977233e-21,-3.3597076096099345e-38,-1.4570921116143606e-38,1.5539451061237408e-51,-8.269331547923534e-52,1.0933989793084242
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,7.04,6.319727260904271e-21,1.6978289387464482e-20,-2.4686090975966456e-37,-1.6758880252253514e-37,5.137662945311921e-50,-1.722436412486846e-50,1.5690883073371136
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,7.68,9.700396034023943e-21,3.62806936469136e-20,-1.590865283043753e-36,-1.52140361629944e-36,1.3198433056089823e-48,-2.4147963387328352e-49,2.178891481245637
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,8.32,1.3100460691987818e-20,7.555045048787028e-20,-9.089216656906889e-36,-1.1737549015965985e-35,2.741930733379322e-47,-1.5913499723505137e-48,2.943717861455387
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,8.96,1.3471024936352297e-20,1.53702651244059e-19,-4.631011669475458e-35,-7.980122880355493e-35,4.7467314006142675e-46,2.2920579198972967e-47,3.8858168310452195
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,9.6,2.510339451163461e-21,3.06131194019931e-19,-2.104723653254254e-34,-4.88769117773475e-34,7.010129330957259e-45,9.87436240166933e-46,5.029104919859698
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,10.24,-3.965059174691367e-20,5.9795060066420195e-19,-8.462858043256556e-34,-2.7378810113225848e-33,9.000085220586193e-44,2.0023524739935005e-44,6.399682879164322
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,10.88,-1.5704607347748713e-19,1.1470740284759574e-18,-2.934842976842543e-33,-1.4183852149237645e-32,1.0201995849603346e-42,3.0077205895273262e-43,8.026582543242291
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,11.52,-4.422136562525181e-19,2.1638944522242864e-18,-8.14500095452847e-33,-6.855251671040246e-32,1.0343128791265892e-41,3.711667305028194e-42,9.942782268167301
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,12.16,-1.0819563035119803e-18,4.018656471916594e-18,-1.2927979056384095e-32,-3.112827088861472e-31,9.48160177756127e-41,3.936565560596821e-41,12.113674680646414
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,12.8,-2.4413897513211505e-18,7.354493264538056e-18,3.613939368816214e-32,-1.3357282685091397e-30,7.93247631399877e-40,3.681859540272365e-40,14.485899957985739
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,13.44,-5.2151355423676905e-18,1.3274982164821205e-17,4.809751086676312e-31,-5.443125877626941e-30,6.105164816091264e-39,3.089197794713883e-39,17.073482311003712
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,14.08,-1.0694276299112415e-17,2.365210554216065e-17,3.0324374124151496e-30,-2.1153165506107268e-29,4.35252497871961e-38,2.354294573192111e-38,19.897612189538275
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,14.72,-2.1229747298713917e-17,4.162696337821409e-17,1.5162329015544842e-29,-7.868357682189222e-29,2.8916217482717976e-37,1.6454700297009657e-37,22.985993189126695
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,15.36,-4.102419795956693e-17,7.241637589188467e-17,6.656690874741163e-29,-2.8103455002221063e-28,1.7995691674187253e-36,1.0628967718493374e-36,26.371357448638122
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,16.0,-7.746558283640728e-17,1.2460095801836054e-16,2.669431949037496e-28,-9.665428210710074e-28,1.0539328884920615e-35,6.386141987431525e-36,30.08891623423454
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,16.64,-1.4334267234234989e-16,2.1216519773235369e-16,9.9765209653957e-28,-3.208829865318546e-27,5.832126352632929e-35,3.588147157109494e-35,34.1726005346382
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,17.28,-2.6047874874614466e-16,3.577035353577056e-16,3.51678270224536e-27,-1.0306113168595517e-26,3.0602663013612084e-34,1.89401823343323e-34,38.65014008817984
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,17.92,-4.656192990921568e-16,5.974218990360145e-16,1.178592678186768e-26,-3.2086369571554883e-26,1.5275118889990832e-33,9.429863596220351e-34,43.53732930973794
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,18.56,-8.198622693165014e-16,9.88885846944179e-16,3.7764858134881503e-26,-9.700373957714165e-26,7.273253662000069e-33,4.443589503157952e-33,48.83218982615912
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,19.2,-1.4235967222868006e-15,1.6229440744301081e-15,1.1618815187465308e-25,-2.8522302826102e-25,3.311993052048577e-32,1.987830259757969e-32,54.510060630016845
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,19.84,-2.4399187806044e-15,2.641961223314487e-15,3.4437154401935834e-25,-8.168188140996624e-25,1.4456214745344653e-31,8.464209563503835e-32,60.52078598242127
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,20.48,-4.130964797321459e-15,4.267529474738994e-15,9.859275241337559e-25,-2.2812234622805967e-24,6.060628578273526e-31,3.4383827843370106e-31,66.78899638362994
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,21.12,-6.913738744809504e-15,6.842340927963216e-15,2.7325665979196026e-24,-6.2203249555608606e-24,2.445065603575731e-30,1.3352079169899155e-30,73.21794571509783
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,21.76,-1.1445086626812996e-14,1.0893100153156719e-14,7.345207256797051e-24,-1.6577393327904388e-23,9.508552674064586e-30,4.96491685273895e-30,79.69658425471943
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,22.400000000000002,-1.8749857560010617e-14,1.722453157006872e-14,1.9178783815170182e-23,-4.322054671268915e-23,3.5700090993258765e-29,1.770369096063857e-29,86.10875900357345
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,23.04,-3.041249217106606e-14,2.705909992095895e-14,4.8707656407263625e-23,-1.1033443953112028e-22,1.2959302520679298e-28,6.060406887427486e-29,92.34292574397125
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,23.68,-4.8860967608666794e-14,4.224358550762183e-14,1.2045449115225518e-22,-2.7600829941603384e-22,4.554394960691956e-28,1.9933893280936812e-28,98.30071483097053
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,24.32,-7.778409766462894e-14,6.555292948318577e-14,2.9034515547367443e-22,-6.770769826929471e-22,1.5515090242836488e-27,6.303088824602325e-28,103.90310264629838
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,24.96,-1.2273980855301825e-13,1.0113487459113619e-13,6.826862226525764e-22,-1.6298518656643734e-21,5.129243300891682e-27,1.9161417800043087e-27,109.0936138273998
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,25.6,-1.9203471002080994e-13,1.5515735625007006e-13,1.566855005996435e-21,-3.852293483911815e-21,1.6473860319111312e-26,5.597987444305308e-27,113.83866052415134
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,26.240000000000002,-2.9798601982791307e-13,2.3674635860227376e-13,3.512061440723752e-21,-8.94538440181131e-21,5.1453909341098494e-26,1.5699226200873323e-26,118.1256152146241
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,26.88,-4.587181778405858e-13,3.593377480652443e-13,7.690994176484335e-21,-2.041817421074137e-20,1.5643466165562718e-25,4.2173127759881607e-26,121.95943465158697
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,27.52,-7.007014580648368e-13,5.426160546916231e-13,1.6458256337450005e-20,-4.583397107719917e-20,4.633669789757713e-25,1.0811444738611283e-25,125.35863621500451
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,28.16,-1.0623124890423029e-12,8.152810988742521e-13,3.441787136096257e-20,-1.01230526608829e-19,1.3383129310376196e-24,2.628054765468714e-25,128.35126403344933
acoustic_waveguide_412_timeseries,a002,phase_matched_80cell_low_loss,28.8,-1.5987916834739535e-12,1.218976099644602e-12,7.032524233951311e-20,-2.200784344983396e-19,3.77200794994842e-24,5.988518343689979e-25,130.97126485749814
